Number,Assigned space,Identifier,24-8-2023,25-8-2023,26-8-2023,27-8-2023,28-8-2023,29-8-2023,30-8-2023,31-8-2023,1-9-2023,2-9-2023,3-9-2023,4-9-2023,5-9-2023,6-9-2023,7-9-2023,8-9-2023,9-9-2023,10-9-2023,11-9-2023,12-9-2023,13-9-2023,14-9-2023,15-9-2023,16-9-2023,17-9-2023,18-9-2023,19-9-2023,20-9-2023,21-9-2023,22-9-2023,23-9-2023,24-9-2023,25-9-2023,26-9-2023,27-9-2023,28-9-2023,29-9-2023,30-9-2023,1-10-2023,2-10-2023,3-10-2023,4-10-2023,5-10-2023,6-10-2023,7-10-2023,8-10-2023,9-10-2023,10-10-2023,11-10-2023,12-10-2023,13-10-2023,14-10-2023,15-10-2023,16-10-2023,17-10-2023,18-10-2023,19-10-2023,20-10-2023,21-10-2023,22-10-2023,23-10-2023,24-10-2023,25-10-2023,26-10-2023,27-10-2023,28-10-2023,29-10-2023,30-10-2023,31-10-2023,1-11-2023,2-11-2023,3-11-2023,4-11-2023,5-11-2023,6-11-2023,7-11-2023,8-11-2023,9-11-2023,10-11-2023,11-11-2023,12-11-2023,13-11-2023,14-11-2023,15-11-2023,16-11-2023,17-11-2023,18-11-2023,19-11-2023,20-11-2023,21-11-2023,22-11-2023,23-11-2023,24-11-2023,25-11-2023,26-11-2023,27-11-2023,28-11-2023,29-11-2023,30-11-2023,1-12-2023,2-12-2023,3-12-2023,4-12-2023,5-12-2023,6-12-2023,7-12-2023,8-12-2023,9-12-2023,10-12-2023,11-12-2023,12-12-2023,13-12-2023,14-12-2023,15-12-2023,16-12-2023,17-12-2023,18-12-2023,19-12-2023,20-12-2023,21-12-2023,22-12-2023,23-12-2023
369404,Comfort Double - 0604,c4c98bd5-680a-4d76-ab1f-b05800a605bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.94,42.94,42.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369401,Comfort Double - 0606,f8bd5d32-48cf-4944-a956-b05800a605bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.94,42.94,42.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369402,Comfort Double - 0607,8c3b7eaf-c217-4b07-8dcc-b05800a605bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.94,42.94,42.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381510,Comfort Double - 0609,5eadb283-3dc6-4369-af46-b08901114aba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,216.75,139.4,156.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344150,Comfort Double - 0704,9a328ba9-02c1-4ca2-9de4-afe6004ebdfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.38,125.46,126.94,133.58,136.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360974,Comfort Double - 0720,7bdc8f4c-5470-46a6-91e5-b02b014455bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.8,176.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377740,Comfort Double - 0833,fa9da46f-6e50-4de3-aced-b07601353660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379850,Comfort Twin - 0323,e0d9c1e8-e0d7-4c7a-b047-b08200cc8c20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.35,142.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362481,Comfort Twin - 0325,5a07770a-1e88-4caa-9f87-b033017b38e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.44,163.44,125.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369400,Comfort Twin - 0410,6b5604be-7d9d-41ab-bc0b-b05800a605bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44,40.44,40.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369399,Comfort Twin - 0412,b46e0742-6a62-4b4b-ba17-b05800a605bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44,40.44,40.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369396,Comfort Twin - 0414,69e958e1-2a8c-4cd4-b65f-b05800a605bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44,40.44,40.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379946,Comfort Twin - 0415,f170ea2f-44db-482d-8adf-b0820153acc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369398,Comfort Twin - 0417,8b2b1614-3c17-46de-9277-b05800a605bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44,40.44,40.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376415,Comfort Twin - 0510,de8f2248-3562-45b5-bc4a-b072014ff884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.7,119.55,144.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349554,Comfort Twin - 0611,1dfdd97f-25ac-466c-a0b1-affb0145582f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.4,183.2,148.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369397,Comfort Twin - 0615,4bc44d07-37e8-4f59-a4f2-b05800a605bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44,40.44,40.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381139,Comfort Twin - 0617,93fe67a8-bc4d-43aa-8034-b08701545cd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.84,187.45,118.82,140.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381970,Comfort Twin - 0714,8ee3f899-a696-4fbd-b442-b08b01086a6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335987,Comfort Triple - 0337,b8337159-6082-405a-8b40-afc2012ff7fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,206.0,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367772,Comfort Triple - 0437,463faab0-ea64-499f-82b4-b04c01082706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,246.0,196.0,215.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373191,Premium Double - 0723,05f63f74-cceb-4604-a5d7-b064013b195c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,122.5,122.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373189,Premium Double - 0725,cf4c6b72-eaeb-48b3-8d56-b064013b195c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,122.5,122.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373188,Premium Double - 0821,ac603c83-821a-40ac-8c55-b064013b195c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,122.5,122.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373190,Premium Double - 0823,d0f9b114-cd1a-4cd2-8b9c-b064013b195c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,122.5,122.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362483,Premium Double - 0825,11c4d26b-c67d-4ae3-97fb-b033018041a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.88,176.4,165.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380934,Premium Twin - 0627,292fa5d6-94a8-40b8-bfcd-b086014659ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.91,123.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381121,Premium Twin - 0727,eea18c9d-4554-44c9-9cb9-b087013d60c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376595,Comfort Double - 0240,ec5c2c73-e3f5-4e61-8561-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376592,Comfort Double - 0241,ee1c6ae2-2976-4787-827c-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373516,Comfort Double - 0248,49300ace-0e9d-4130-a4f0-b06600e24c0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381292,Comfort Double - 0301,8cf7816b-a9cc-4e20-9aa3-b08800e2b9a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376588,Comfort Double - 0304,8f16ef8d-2539-4e4d-8688-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376601,Comfort Double - 0305,37194615-0986-46b5-bccf-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376610,Comfort Double - 0306,2637ab50-fd42-44ca-9632-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376586,Comfort Double - 0307,f6eefcc8-af0f-41d7-bac1-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376597,Comfort Double - 0316,300f4285-d1e7-43e4-96b1-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370616,Comfort Double - 0318,b01aac14-e6d4-4339-a027-b05a00cdc9ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376600,Comfort Double - 0404,3997f150-450c-43a6-b440-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380422,Comfort Double - 0408,2e063387-8baa-41e7-b5fe-b08400d39c68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376613,Comfort Double - 0421,a3844d39-577b-44dc-a97c-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376596,Comfort Double - 0425,e79858bf-964d-4a6e-a430-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376614,Comfort Double - 0433,40e1510a-3d94-4943-a1b6-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376616,Comfort Double - 0435,a1607506-596c-470e-9f9c-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376617,Comfort Double - 0508,89ceb625-76d4-48dc-9c34-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376604,Comfort Double - 0525,69c03ff5-2caa-45ae-b804-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376602,Comfort Double - 0531,6b0fda15-6841-4694-992b-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376589,Comfort Double - 0605,29b6b5d2-c6e6-41ec-8b14-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376593,Comfort Double - 0608,5745c859-5633-40a6-8c1d-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372707,Comfort Double - 0618,2d5a425d-bf70-41e0-b56a-b06200d431c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,200.0,200.0,200.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376612,Comfort Double - 0620,17522d60-63ff-4b42-9cc3-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381424,Comfort Double - 0631,d8904ffe-85de-49ce-a485-b0890095852c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382108,Comfort Double - 0635,f185d066-c2db-42f2-99ad-b08c00ba7ee5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.75,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361249,Comfort Double - 0701,2e823b48-ad9b-437d-b1d9-b02d00d08854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.85,137.9,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367670,Comfort Double - 0702,52cb79d2-04a7-44b9-a061-b04c009efccf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,171.0,190.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367259,Comfort Double - 0705,78da00a1-02a5-4a9c-9351-b0490121e01d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.64,123.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376615,Comfort Double - 0716,a4aac5c1-21f7-40d1-aeea-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376598,Comfort Double - 0729,76b31eaa-6c6b-4406-9623-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376608,Comfort Double - 0733,6b4c7861-9100-4d59-9185-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376607,Comfort Double - 0735,54717269-edaa-4a4e-bad5-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368189,Comfort Double - 0829,572edf00-defd-4300-a059-b05000bf6699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.4,140.0,152.0,161.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376611,Comfort Twin - 0311,3021d509-bf13-42e6-a757-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376605,Comfort Twin - 0314,c5cbff9b-6600-4bc4-b114-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382343,Comfort Twin - 0315,9b17da08-1163-477b-a4b6-b08d011afd69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368314,Comfort Twin - 0317,87d3f031-ec04-4dc6-b982-b051009938f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,175.0,190.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368315,Comfort Twin - 0329,7da8e5cc-238f-428c-aa30-b05100998fd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,175.0,190.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376618,Comfort Twin - 0331,21864aa0-3318-439c-a83b-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376591,Comfort Twin - 0511,a956bbc5-b367-4eac-b681-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376585,Comfort Twin - 0514,858c1b51-de17-4b5c-b2c6-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376590,Comfort Twin - 0515,fdc83177-171b-4e1e-afb2-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382489,Comfort Twin - 0517,292c19cf-e1f4-453c-8d4c-b08e0141cc82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376603,Comfort Twin - 0527,4f04406b-75ff-42a1-b263-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331023,Comfort Twin - 0610,ea2d6e9a-8fc8-4141-8640-afa600db831c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376606,Comfort Twin - 0612,f16db2ff-464b-4b7f-9de1-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376587,Comfort Twin - 0614,564468d7-b60e-46f8-b8da-b07300dbaafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379676,Comfort Twin - 0708,9a3663ba-f5cf-42ed-abe6-b08100b136d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371505,Comfort Twin - 0710,9f941091-4b92-4177-8048-b05e00cc8c3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
