Number,Status,Arrival,Departure,Count (nights),"Count (bed, nightly)",Requested category,Space category,Person count,Adults,Children
362227,Checked out,2023-10-20 17:04:33.789,2023-10-22 11:00:00.000,2,4,Comfort Double,Comfort Double,2,2,0
381108,Checked out,2023-10-21 09:18:44.450,2023-10-22 11:00:00.000,2,4,Comfort Double,Comfort Double,2,2,0
360352,Checked out,2023-10-20 20:16:44.440,2023-10-22 11:00:00.000,2,4,Comfort Double,Comfort Double,2,2,0
360161,Checked out,2023-10-20 20:46:42.372,2023-10-22 14:00:00.000,2,4,Comfort Double,Comfort Double,2,2,0
352338,Checked out,2023-10-20 20:32:59.676,2023-10-22 10:51:09.203,2,4,Comfort Double,Comfort Double,2,2,0
351270,Checked out,2023-10-20 20:14:48.092,2023-10-22 11:00:00.000,2,4,Comfort Double,Comfort Double,2,2,0
346428,Checked out,2023-10-20 17:16:22.916,2023-10-22 11:00:00.000,2,4,Comfort Double,Comfort Double,2,2,0
346429,Checked out,2023-10-20 17:15:55.369,2023-10-22 10:52:48.875,2,4,Comfort Double,Comfort Double,2,2,0
346427,Checked out,2023-10-20 17:14:52.918,2023-10-22 10:47:40.146,2,4,Comfort Double,Comfort Double,2,2,0
346426,Checked out,2023-10-20 17:15:22.076,2023-10-22 10:52:48.874,2,4,Comfort Double,Comfort Double,2,2,0
343158,Checked out,2023-10-20 19:41:33.727,2023-10-22 11:00:00.000,2,2,Comfort Double,Comfort Double,1,1,0
341142,Checked out,2023-10-20 17:55:05.530,2023-10-22 11:00:00.000,2,4,Comfort Double,Comfort Double,2,2,0
336613,Checked out,2023-10-20 15:02:14.646,2023-10-22 10:59:32.274,2,2,Comfort Double,Comfort Double,1,1,0
342214,Checked out,2023-10-20 15:07:13.117,2023-10-21 09:37:48.176,1,2,Comfort Twin,Comfort Twin,2,2,0
342215,Checked out,2023-10-20 15:06:15.047,2023-10-21 09:42:48.450,1,2,Comfort Twin,Comfort Twin,2,2,0
385202,Checked out,2023-10-20 11:06:06.245,2023-10-23 10:50:11.179,3,6,Comfort Twin,Comfort Twin,2,2,0
342219,Checked out,2023-10-20 15:09:48.305,2023-10-21 09:47:26.275,1,2,Comfort Twin,Comfort Twin,2,2,0
342210,Checked out,2023-10-20 15:05:36.802,2023-10-21 09:51:54.192,1,2,Comfort Twin,Comfort Twin,2,2,0
365211,Checked out,2023-10-20 16:17:13.789,2023-10-22 10:42:13.282,2,4,Comfort Twin,Comfort Twin,2,2,0
340627,Checked out,2023-10-20 14:37:30.496,2023-10-22 11:00:00.000,2,4,Comfort Twin,Comfort Twin,2,2,0
353713,Checked out,2023-10-20 18:36:58.777,2023-10-23 05:48:40.392,3,6,Comfort Twin,Comfort Twin,2,2,0
382995,Checked out,2023-10-20 13:19:21.719,2023-10-22 11:00:00.000,2,4,Comfort Twin,Comfort Twin,2,2,0
342216,Checked out,2023-10-20 15:08:56.041,2023-10-21 09:51:54.192,1,2,Comfort Twin,Comfort Twin,2,2,0
342217,Checked out,2023-10-20 15:08:22.380,2023-10-21 09:51:54.192,1,2,Comfort Twin,Comfort Twin,2,2,0
342211,Checked out,2023-10-20 15:07:49.692,2023-10-21 09:51:54.192,1,2,Comfort Twin,Comfort Twin,2,2,0
342218,Checked out,2023-10-20 15:05:46.655,2023-10-21 09:47:26.275,1,2,Comfort Twin,Comfort Twin,2,2,0
384398,Checked out,2023-10-20 14:50:43.022,2023-10-21 10:39:39.697,1,2,Comfort Twin,Comfort Twin,2,2,0
365450,Checked out,2023-10-20 13:44:46.170,2023-10-23 09:17:23.296,3,6,Comfort Twin,Comfort Twin,2,2,0
381591,Checked out,2023-10-20 17:56:30.975,2023-10-22 12:35:59.171,2,4,Comfort Twin,Comfort Twin,2,2,0
383185,Checked out,2023-10-20 19:12:03.613,2023-10-23 10:07:49.906,3,6,Comfort Twin,Comfort Twin,2,2,0
342212,Checked out,2023-10-20 15:42:15.399,2023-10-21 09:41:36.787,1,2,Comfort Twin,Comfort Twin,2,2,0
384218,Checked out,2023-10-20 15:35:11.088,2023-10-21 11:00:00.000,1,1,Comfort Twin,Comfort Twin,1,1,0
342213,Checked out,2023-10-20 15:42:57.244,2023-10-21 09:43:05.503,1,2,Comfort Twin,Comfort Twin,2,2,0
324842,Checked out,2023-10-20 18:29:22.068,2023-10-23 10:36:09.271,3,6,Comfort Twin,Comfort Twin,2,2,0
324841,Checked out,2023-10-20 18:29:39.833,2023-10-23 10:36:01.184,3,6,Comfort Twin,Comfort Twin,2,2,0
381362,Checked out,2023-10-21 00:44:49.483,2023-10-22 11:00:00.000,2,4,Comfort Twin,Comfort Twin,2,2,0
383470,Checked out,2023-10-20 14:27:07.787,2023-10-22 11:00:00.000,2,4,Comfort Twin,Comfort Twin,2,2,0
332416,Checked out,2023-10-20 13:43:04.836,2023-10-21 13:00:00.000,1,2,Comfort Twin,Comfort Twin,2,2,0
383505,Checked out,2023-10-20 17:23:53.333,2023-10-21 11:00:00.000,1,2,Comfort Twin,Comfort Twin,2,2,0
381016,Checked out,2023-10-20 22:13:20.215,2023-10-22 10:10:20.120,2,4,Comfort Twin,Comfort Twin,2,2,0
385083,Checked out,2023-10-20 21:13:10.619,2023-10-21 11:00:00.000,1,3,Comfort Triple,Comfort Triple,3,3,0
340223,Checked out,2023-10-20 16:56:51.898,2023-10-21 10:41:48.130,1,3,Comfort Triple,Comfort Triple,3,3,0
327507,Checked out,2023-10-20 16:26:12.842,2023-10-22 10:58:29.558,2,6,Comfort Triple,Comfort Triple,3,3,0
324843,Checked out,2023-10-20 12:03:06.790,2023-10-23 10:35:44.043,3,9,Comfort Triple,Comfort Triple,3,3,0
385107,Checked out,2023-10-20 16:56:07.711,2023-10-21 09:15:40.408,1,2,Premium Double,Premium Double,2,2,0
342420,Checked out,2023-10-20 20:25:31.122,2023-10-21 11:00:00.000,1,2,Premium Double,Premium Double,2,2,0
382646,Checked out,2023-10-20 17:38:18.278,2023-10-23 11:00:00.000,3,6,Premium Double,Premium Double,2,2,0
368247,Checked out,2023-10-20 20:08:25.852,2023-10-22 11:00:00.000,2,4,Premium Double,Premium Double,2,2,0
352679,Checked out,2023-10-20 13:15:46.246,2023-10-23 11:00:00.000,3,6,Premium Double,Premium Double,2,2,0
384797,Checked out,2023-10-20 22:09:51.069,2023-10-22 11:00:00.000,2,4,Premium Double,Premium Double,2,2,0
368539,Checked out,2023-10-20 16:21:50.862,2023-10-21 08:30:25.579,1,2,Premium Double,Premium Double,2,2,0
384565,Checked out,2023-10-21 00:13:00.517,2023-10-22 11:00:00.000,2,4,Premium Double,Premium Double,2,2,0
384554,Checked out,2023-10-20 16:25:34.063,2023-10-22 10:56:54.360,2,4,Premium Double,Premium Double,2,2,0
384239,Checked out,2023-10-20 17:42:00.846,2023-10-22 11:00:00.000,2,4,Premium Double,Premium Double,2,2,0
383440,Checked out,2023-10-20 23:21:58.099,2023-10-22 11:00:00.000,2,4,Premium Double,Premium Double,2,2,0
383045,Checked out,2023-10-20 16:28:26.127,2023-10-22 11:00:00.000,2,4,Premium Double,Premium Double,2,2,0
383892,Checked out,2023-10-20 12:50:48.094,2023-10-22 11:00:00.000,2,2,Premium Double,Premium Double,1,1,0
375562,Checked out,2023-10-20 17:30:12.313,2023-10-22 10:24:06.589,2,4,Premium Double,Premium Double,2,2,0
373128,Checked out,2023-10-20 19:43:54.287,2023-10-22 10:57:02.407,2,4,Premium Double,Premium Double,2,2,0
371688,Checked out,2023-10-20 18:19:50.733,2023-10-22 11:00:00.000,2,4,Premium Double,Premium Double,2,2,0
371165,Checked out,2023-10-20 19:05:51.002,2023-10-22 09:50:29.552,2,4,Premium Double,Premium Double,2,2,0
384528,Checked out,2023-10-21 01:46:51.265,2023-10-21 10:34:33.056,1,1,Premium Twin,Premium Twin,1,1,0
375259,Checked out,2023-10-20 15:54:52.427,2023-10-23 07:44:58.299,3,6,Premium Twin,Premium Twin,2,2,0
361949,Checked out,2023-10-20 17:36:40.909,2023-10-22 10:35:24.606,2,4,Premium Twin,Premium Twin,2,2,0
332417,Checked out,2023-10-21 02:11:32.869,2023-10-21 13:00:00.000,1,3,Premium Triple,Premium Triple,3,3,0
382984,Checked out,2023-10-21 15:48:26.479,2023-10-22 10:19:09.209,1,2,Comfort Double,Comfort Double,2,2,0
347715,Checked out,2023-10-21 18:18:12.275,2023-10-23 10:48:01.579,2,4,Comfort Double,Comfort Double,2,2,0
385389,Checked out,2023-10-21 12:49:13.384,2023-10-23 11:00:00.000,2,2,Comfort Double,Comfort Double,1,1,0
367983,Checked out,2023-10-21 17:09:41.352,2023-10-22 09:04:09.873,1,2,Comfort Double,Comfort Double,2,2,0
373598,Checked out,2023-10-21 13:20:26.903,2023-10-23 11:00:00.000,2,4,Comfort Double,Comfort Double,2,2,0
385423,Checked out,2023-10-21 17:48:47.807,2023-10-22 11:00:00.000,1,2,Comfort Double,Comfort Double,2,2,0
384010,Checked out,2023-10-21 21:54:23.501,2023-10-23 05:54:01.469,2,2,Comfort Double,Comfort Double,1,1,0
367982,Checked out,2023-10-21 17:09:11.851,2023-10-22 09:04:09.873,1,2,Comfort Double,Comfort Double,2,2,0
375069,Checked out,2023-10-21 14:39:51.486,2023-10-23 09:32:57.149,2,4,Comfort Double,Comfort Double,2,2,0
383972,Checked out,2023-10-21 15:25:35.082,2023-10-23 10:28:58.191,2,2,Comfort Double,Comfort Double,1,1,0
369210,Checked out,2023-10-21 15:14:52.025,2023-10-24 11:00:00.000,3,3,Comfort Double,Comfort Double,1,1,0
369211,Checked out,2023-10-21 15:14:14.854,2023-10-28 10:39:33.547,7,7,Comfort Double,Comfort Double,1,1,0
379960,Checked out,2023-10-21 12:40:03.690,2023-10-23 11:00:00.000,2,2,Comfort Double,Comfort Double,1,1,0
352133,Checked out,2023-10-21 12:37:22.389,2023-10-22 11:00:00.000,1,2,Comfort Double,Comfort Double,2,2,0
383971,Checked out,2023-10-21 15:26:00.527,2023-10-23 10:34:17.851,2,2,Comfort Double,Comfort Double,1,1,0
366563,Checked out,2023-10-21 12:28:59.686,2023-10-23 10:14:21.322,2,2,Comfort Double,Comfort Double,1,1,0
380038,Checked out,2023-10-21 12:16:05.450,2023-10-22 07:26:20.507,1,1,Comfort Double,Comfort Double,1,1,0
380419,Checked out,2023-10-21 20:00:17.699,2023-10-22 08:47:36.734,1,1,Comfort Double,Comfort Double,1,1,0
383426,Checked out,2023-10-21 16:27:47.474,2023-10-23 08:44:54.514,2,4,Comfort Double,Comfort Double,2,2,0
383425,Checked out,2023-10-21 16:27:16.090,2023-10-23 07:56:44.967,2,4,Comfort Double,Comfort Double,2,2,0
384942,Checked out,2023-10-21 16:58:18.282,2023-10-23 11:00:00.000,2,4,Comfort Double,Comfort Double,2,2,0
383924,Checked out,2023-10-21 18:35:09.336,2023-10-25 06:09:42.291,4,8,Comfort Double,Comfort Double,2,2,0
348284,Checked out,2023-10-21 14:24:33.718,2023-10-22 10:42:03.250,1,2,Comfort Double,Comfort Double,2,2,0
348283,Checked out,2023-10-21 14:34:43.785,2023-10-22 10:39:16.883,1,2,Comfort Double,Comfort Double,2,2,0
383424,Checked out,2023-10-21 16:28:18.236,2023-10-23 07:50:39.545,2,4,Comfort Double,Comfort Double,2,2,0
364051,Checked out,2023-10-21 08:02:06.034,2023-10-22 11:00:00.000,1,2,Comfort Double,Comfort Double,2,2,0
383427,Checked out,2023-10-21 16:24:33.001,2023-10-23 08:45:10.496,2,4,Comfort Double,Comfort Double,2,2,0
381078,Checked out,2023-10-21 15:56:06.456,2023-10-23 11:00:00.000,2,4,Comfort Double,Comfort Double,2,2,0
366794,Checked out,2023-10-21 14:51:14.177,2023-10-22 11:00:00.000,1,2,Comfort Double,Comfort Double,2,2,0
348737,Checked out,2023-10-21 11:46:49.017,2023-10-22 10:50:56.117,1,2,Comfort Twin,Comfort Twin,2,2,0
381588,Checked out,2023-10-22 05:57:58.172,2023-10-22 13:44:52.053,1,2,Comfort Twin,Comfort Twin,2,2,0
375070,Checked out,2023-10-21 12:12:43.932,2023-10-23 09:33:20.737,2,4,Comfort Twin,Comfort Twin,2,2,0
354456,Checked out,2023-10-21 13:44:14.303,2023-10-22 09:17:28.674,1,2,Comfort Twin,Comfort Twin,2,2,0
363701,Checked out,2023-10-21 22:30:13.363,2023-10-22 10:28:57.542,1,2,Comfort Twin,Comfort Twin,2,2,0
385377,Checked out,2023-10-21 21:51:44.653,2023-10-22 11:00:00.000,1,1,Comfort Twin,Comfort Twin,1,1,0
361366,Checked out,2023-10-21 18:33:19.416,2023-10-23 07:32:35.186,2,4,Comfort Twin,Comfort Twin,2,2,0
382675,Checked out,2023-10-21 19:43:02.072,2023-10-22 10:04:19.291,1,2,Comfort Twin,Comfort Twin,2,2,0
368254,Checked out,2023-10-21 15:03:29.494,2023-10-22 11:00:00.000,1,2,Comfort Twin,Comfort Twin,2,2,0
364761,Checked out,2023-10-21 16:38:31.169,2023-10-23 11:00:00.000,2,4,Comfort Twin,Comfort Twin,2,2,0
363700,Checked out,2023-10-21 22:29:40.532,2023-10-22 10:30:05.274,1,2,Comfort Twin,Comfort Twin,2,2,0
380569,Checked out,2023-10-21 13:04:48.866,2023-10-22 11:00:00.000,1,2,Comfort Twin,Comfort Twin,2,2,0
366687,Checked out,2023-10-21 21:45:56.742,2023-10-22 11:00:00.000,1,2,Comfort Twin,Comfort Twin,2,2,0
385299,Checked out,2023-10-21 18:08:05.977,2023-10-22 11:00:00.000,1,1,Comfort Twin,Comfort Twin,1,1,0
367472,Checked out,2023-10-21 12:49:03.825,2023-10-22 10:53:04.830,1,2,Comfort Twin,Comfort Twin,2,2,0
363068,Checked out,2023-10-21 14:52:05.198,2023-10-22 13:02:43.686,1,2,Comfort Twin,Comfort Twin,2,2,0
382554,Checked out,2023-10-21 13:01:57.018,2023-10-24 08:13:13.433,3,6,Comfort Twin,Comfort Twin,2,2,0
362665,Checked out,2023-10-21 23:17:34.859,2023-10-24 09:05:49.848,3,6,Comfort Double,Comfort Twin,2,2,0
382889,Checked out,2023-10-21 18:30:26.010,2023-10-22 08:58:33.766,1,2,Comfort Twin,Comfort Twin,2,2,0
383623,Checked out,2023-10-21 19:07:57.560,2023-10-22 11:00:00.000,1,3,Comfort Triple,Comfort Triple,3,3,0
343835,Checked out,2023-10-21 15:34:14.150,2023-10-22 08:11:54.724,1,3,Comfort Triple,Comfort Triple,3,3,0
337494,Checked out,2023-10-21 14:58:25.828,2023-10-22 09:58:01.689,1,3,Comfort Triple,Comfort Triple,3,3,0
384270,Checked out,2023-10-21 19:03:54.768,2023-10-23 10:42:23.346,2,4,Premium Double,Premium Double,2,2,0
384254,Checked out,2023-10-21 10:37:31.725,2023-10-23 07:29:35.570,2,4,Premium Double,Premium Double,2,2,0
382495,Checked out,2023-10-21 16:00:04.784,2023-10-22 10:11:54.544,1,2,Premium Double,Premium Double,2,2,0
369289,Checked out,2023-10-21 13:47:26.231,2023-10-22 10:21:44.485,1,1,Premium Double,Premium Double,1,1,0
385176,Checked out,2023-10-21 18:49:14.459,2023-10-22 11:00:00.000,1,1,Premium Double,Premium Double,1,1,0
384342,Checked out,2023-10-21 13:29:42.550,2023-10-22 11:00:00.000,1,1,Premium Double,Premium Double,1,1,0
383517,Checked out,2023-10-21 16:06:14.871,2023-10-23 11:00:00.000,2,4,Premium Double,Premium Double,2,2,0
369288,Checked out,2023-10-22 02:27:37.776,2023-10-22 10:21:44.485,1,1,Premium Twin,Premium Twin,1,1,0
366944,Checked out,2023-10-21 16:04:10.200,2023-10-22 10:55:52.884,1,3,Premium Triple,Premium Triple,3,3,0
385367,Checked out,2023-10-22 10:08:40.440,2023-10-24 09:16:31.248,2,2,Comfort Double,Comfort Double,1,1,0
371907,Checked out,2023-10-22 14:50:59.362,2023-10-25 12:58:55.063,3,3,Comfort Double,Comfort Double,1,1,0
385212,Checked out,2023-10-22 18:23:05.054,2023-10-23 09:00:41.530,1,2,Comfort Double,Comfort Double,2,2,0
383856,Checked out,2023-10-22 15:45:48.450,2023-10-24 08:08:39.075,2,2,Comfort Double,Comfort Double,1,1,0
385507,Checked out,2023-10-22 17:35:31.116,2023-10-23 12:58:03.407,1,1,Comfort Double,Comfort Double,1,1,0
371906,Checked out,2023-10-22 16:01:00.015,2023-10-24 08:56:09.608,2,2,Comfort Double,Comfort Double,1,1,0
371902,Checked out,2023-10-22 21:18:28.215,2023-10-24 10:08:44.205,2,2,Comfort Double,Comfort Double,1,1,0
351383,Checked out,2023-10-22 15:34:48.210,2023-10-23 09:07:25.303,1,2,Comfort Double,Comfort Double,2,2,0
383073,Checked out,2023-10-22 15:28:51.961,2023-10-23 08:29:27.180,1,1,Comfort Double,Comfort Double,1,1,0
385256,Checked out,2023-10-22 18:35:22.177,2023-10-23 07:48:56.725,1,1,Comfort Double,Comfort Double,1,1,0
385283,Checked out,2023-10-22 16:18:10.794,2023-10-23 07:44:30.389,1,1,Comfort Double,Comfort Double,1,1,0
384569,Checked out,2023-10-22 19:33:15.123,2023-10-24 08:23:06.964,2,2,Comfort Double,Comfort Double,1,1,0
385488,Checked out,2023-10-22 23:39:15.192,2023-10-23 09:13:03.121,1,1,Comfort Double,Comfort Double,1,1,0
385324,Checked out,2023-10-22 15:18:34.581,2023-10-23 11:00:00.000,1,1,Comfort Double,Comfort Double,1,1,0
384406,Checked out,2023-10-22 13:21:47.112,2023-10-23 11:00:00.000,1,2,Comfort Double,Comfort Double,2,2,0
365846,Checked out,2023-10-22 07:05:30.350,2023-10-27 11:00:00.000,5,5,Comfort Double,Comfort Double,1,1,0
385442,Checked out,2023-10-22 15:52:25.271,2023-10-23 10:11:57.503,1,2,Comfort Double,Comfort Double,2,2,0
384103,Checked out,2023-10-22 23:37:15.021,2023-10-23 05:38:21.791,1,1,Comfort Double,Comfort Double,1,1,0
385446,Checked out,2023-10-22 22:53:39.381,2023-10-23 06:05:18.670,1,1,Comfort Double,Comfort Double,1,1,0
385255,Checked out,2023-10-22 18:39:54.450,2023-10-23 08:18:44.088,1,1,Comfort Double,Comfort Double,1,1,0
385344,Checked out,2023-10-22 14:03:25.943,2023-10-23 05:25:42.716,1,1,Comfort Double,Comfort Double,1,1,0
383716,Checked out,2023-10-23 00:23:35.497,2023-10-24 09:19:29.113,2,2,Comfort Double,Comfort Double,1,1,0
371905,Checked out,2023-10-22 18:06:08.703,2023-10-24 08:55:32.117,2,2,Comfort Double,Comfort Double,1,1,0
371904,Checked out,2023-10-22 13:16:28.319,2023-10-24 08:53:38.651,2,2,Comfort Double,Comfort Double,1,1,0
385449,Checked out,2023-10-22 12:54:44.712,2023-10-23 10:24:04.402,1,2,Comfort Double,Comfort Double,2,2,0
371908,Checked out,2023-10-22 13:18:43.778,2023-10-24 10:33:54.494,2,4,Comfort Double,Comfort Double,2,2,0
371909,Checked out,2023-10-22 12:17:40.275,2023-10-24 07:44:56.042,2,2,Comfort Double,Comfort Double,1,1,0
330871,Checked out,2023-10-22 12:15:25.874,2023-10-25 11:00:00.000,3,3,Comfort Double,Comfort Double,1,1,0
383528,Checked out,2023-10-22 15:08:27.178,2023-10-26 08:01:52.412,4,8,Comfort Double,Comfort Double,2,2,0
379868,Checked out,2023-10-22 14:37:56.466,2023-10-23 05:07:58.347,1,1,Comfort Double,Comfort Double,1,1,0
383625,Checked out,2023-10-22 20:25:03.998,2023-10-23 07:27:45.625,1,1,Comfort Double,Comfort Double,1,1,0
383857,Checked out,2023-10-22 19:53:30.915,2023-10-24 08:56:28.259,2,2,Comfort Double,Comfort Double,1,1,0
384934,Checked out,2023-10-22 18:35:48.828,2023-10-23 08:58:17.376,1,2,Comfort Double,Comfort Double,2,2,0
385512,Checked out,2023-10-22 18:14:38.148,2023-10-23 07:25:17.485,1,2,Comfort Twin,Comfort Twin,2,2,0
383134,Checked out,2023-10-22 20:34:10.004,2023-10-25 11:00:00.000,3,3,Comfort Twin,Comfort Twin,1,1,0
385366,Checked out,2023-10-22 11:01:09.113,2023-10-23 10:40:23.013,1,1,Comfort Twin,Comfort Twin,1,1,0
380543,Checked out,2023-10-22 23:29:34.911,2023-10-24 08:49:35.054,2,2,Comfort Twin,Comfort Twin,1,1,0
381101,Checked out,2023-10-22 23:31:16.236,2023-10-24 09:00:43.753,2,2,Comfort Twin,Comfort Twin,1,1,0
379103,Checked out,2023-10-23 06:50:44.135,2023-10-27 07:33:42.002,5,5,Comfort Twin,Comfort Twin,1,1,0
384480,Checked out,2023-10-22 14:42:17.349,2023-10-23 09:55:08.706,1,2,Comfort Twin,Comfort Twin,2,2,0
369212,Checked out,2023-10-22 15:18:59.733,2023-10-25 08:57:41.572,3,3,Comfort Twin,Comfort Twin,1,1,0
384955,Checked out,2023-10-22 20:42:25.785,2023-10-23 10:29:33.355,1,2,Comfort Twin,Comfort Twin,2,2,0
385106,Checked out,2023-10-22 22:07:14.044,2023-10-23 10:33:10.249,1,1,Comfort Twin,Comfort Twin,1,1,0
385274,Checked out,2023-10-22 23:48:46.169,2023-10-26 07:21:25.282,4,4,Comfort Twin,Comfort Twin,1,1,0
372151,Checked out,2023-10-22 13:56:00.346,2023-10-27 10:19:39.556,5,5,Comfort Twin,Comfort Twin,1,1,0
385416,Checked out,2023-10-22 23:19:08.281,2023-10-23 08:33:19.201,1,1,Comfort Twin,Comfort Twin,1,1,0
369214,Checked out,2023-10-22 12:30:39.633,2023-10-26 07:14:08.414,4,4,Comfort Twin,Comfort Twin,1,1,0
384956,Checked out,2023-10-22 20:41:26.295,2023-10-23 10:07:05.252,1,1,Comfort Twin,Comfort Twin,1,1,0
385497,Checked out,2023-10-22 14:21:38.471,2023-10-23 11:00:00.000,1,2,Comfort Twin,Comfort Twin,2,2,0
384548,Checked out,2023-10-22 17:20:00.833,2023-10-23 08:11:12.965,1,1,Comfort Twin,Comfort Twin,1,1,0
355018,Checked out,2023-10-22 10:59:09.078,2023-10-24 10:53:34.345,2,6,Comfort Triple,Comfort Triple,3,3,0
385273,Checked out,2023-10-22 16:31:39.778,2023-10-23 11:00:00.000,1,2,Premium Double,Premium Double,2,2,0
380532,Checked out,2023-10-22 17:11:46.890,2023-10-25 10:59:37.860,3,6,Premium Twin,Premium Twin,2,2,0
380325,Checked out,2023-10-22 21:58:10.203,2023-10-24 08:44:54.412,2,2,Premium Twin,Premium Twin,1,1,0
384649,Checked out,2023-10-23 20:58:12.436,2023-10-26 11:00:00.000,3,3,Comfort Double,Comfort Double,1,1,0
360579,Checked out,2023-10-23 17:28:48.778,2023-10-25 08:28:36.822,2,2,Comfort Double,Comfort Double,1,1,0
383875,Checked out,2023-10-23 19:26:13.139,2023-10-25 08:15:14.479,2,2,Comfort Double,Comfort Double,1,1,0
383876,Checked out,2023-10-23 19:26:02.000,2023-10-25 08:35:03.071,2,2,Comfort Double,Comfort Double,1,1,0
384212,Checked out,2023-10-23 17:42:57.803,2023-10-25 09:07:59.882,2,2,Comfort Double,Comfort Double,1,1,0
383865,Checked out,2023-10-23 10:32:20.635,2023-10-24 08:27:19.693,1,1,Comfort Double,Comfort Double,1,1,0
384648,Checked out,2023-10-23 20:58:56.013,2023-10-26 08:56:54.272,3,3,Comfort Double,Comfort Double,1,1,0
378472,Checked out,2023-10-23 20:02:32.641,2023-10-25 08:35:19.140,2,2,Comfort Double,Comfort Double,1,1,0
383863,Checked out,2023-10-23 13:54:14.429,2023-10-24 11:00:00.000,1,1,Comfort Double,Comfort Double,1,1,0
383844,Checked out,2023-10-23 11:24:07.229,2023-10-24 09:03:19.999,1,1,Comfort Double,Comfort Double,1,1,0
371923,Checked out,2023-10-23 20:49:32.772,2023-10-25 10:09:40.640,2,2,Comfort Double,Comfort Double,1,1,0
371915,Checked out,2023-10-23 16:00:28.776,2023-10-24 08:58:23.871,1,1,Comfort Double,Comfort Double,1,1,0
383868,Checked out,2023-10-23 15:07:33.839,2023-10-24 09:00:36.324,1,1,Comfort Double,Comfort Double,1,1,0
383860,Checked out,2023-10-23 13:56:37.790,2023-10-24 08:37:13.161,1,1,Comfort Double,Comfort Double,1,1,0
383872,Checked out,2023-10-23 11:54:02.303,2023-10-24 08:46:01.731,1,1,Comfort Double,Comfort Double,1,1,0
371920,Checked out,2023-10-23 12:59:00.514,2023-10-24 08:34:07.100,1,1,Comfort Double,Comfort Double,1,1,0
371918,Checked out,2023-10-23 15:09:48.896,2023-10-24 08:10:46.362,1,1,Comfort Double,Comfort Double,1,1,0
383869,Checked out,2023-10-23 16:37:51.479,2023-10-24 11:00:00.000,1,1,Comfort Double,Comfort Double,1,1,0
383852,Checked out,2023-10-23 07:44:41.801,2023-10-24 09:03:19.999,1,1,Comfort Double,Comfort Double,1,1,0
383845,Checked out,2023-10-23 16:50:14.208,2023-10-24 08:57:24.630,1,1,Comfort Double,Comfort Double,1,1,0
371914,Checked out,2023-10-23 16:51:08.737,2023-10-24 08:29:58.878,1,1,Comfort Double,Comfort Double,1,1,0
383854,Checked out,2023-10-23 15:12:34.270,2023-10-24 08:20:24.007,1,1,Comfort Double,Comfort Double,1,1,0
